colab_url,file_path,batch_idx
https://colab.research.google.com/drive/166YgQr71gCm4u6jYCHrDwF9sxbAl6FCl,Expert Interview preparation - Proactively ask follow up questions__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1BRXVGnjxXfWn6ly1paL4NwNy9ODPEIft,Intermediate Learning - Learn to program__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1MS1ErqAYRyoen8YSEDLUSxYXcYH_H1zb,Intermediate Interview preparation - Explain the problem step by step__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1PKE-4NMhQuyDF2EdjxLiaqnpvNu8uD7m,Advanced Learning - Learn to program__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1SI49ZsykDCFPsvmZzhKP-U-FJ9N936S7,Beginner General coding help - Refactor code__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1QYbHWBS6qX1oWzpZVDOGcZKk-AzTyOYc,Expert Interview preparation - Explain alternative solutions and trade offs__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1nWZikzUwMWAIY3K1TK-PdhxgN_K4kGY4,Beginner Learning - Learn to program__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1MCTN0jEfzoMrKxcYSeIdBjH8g7esDEMr,Advanced General coding help - Add comments to code__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1HcrIr0e1_-gJxW8snRFqVthl06YkvfIG,Advanced Debugging and Troubleshooting - Debug error trace__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1UnIFYG7dtSttw7KDx0ZlPRwxwfZ_X6xF,Intermediate Interview preparation - User asks AI help to take an Interview. AI takes an interview__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1RIqADrUOc03cbYkHx5Q3rjTBcjorQ6AG,Expert General coding help - Refactor code__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1hAwDs-rKSsj4QNX-ghnEAV5_wfAc5ghu,Beginner Interview preparation - Proactively ask follow up questions__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1pvt1VylORxNmZL72IAq_8QsVPWrP3z2b,Advanced Interview preparation - Debug and fix code__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1mf_2mcJ4Wmv-9nmp9BegUBFBmFpCT4bf,Expert General coding help - Add comments to code__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1NVLrJ95HS3rFd3hi5Yp9JcnEQHIJkR41,First Timer Learning - Learn to use some tool - infra__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1fbu6IN0RHzA2PxHCxqkT3j3SwyHX_nqW,Advanced General coding help - Do a code review__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1vKudNFLkBRB9YUqLoCU1nSQFeVgT4koO,Intermediate Write unit test - Explain code with comments__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/19ZXVeZ4-T6xP6IEdNPQi5JquNUip_4Pd,Expert Interview preparation - Explain the problem step by step__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1pVoDdR4Z4W9uUVT7rc5HiX_LyAx_N_p1,Expert General coding help - Rewrite code using better formatting - best practises__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1pl78bZ9rRgA0OJm71OPh1wJnINl-LPSh,First Timer General coding help - Add comments to code__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Y3sfKRnaFYwAEwIiwrLMK2WLnJ23C8uP,Beginner General coding help - Add comments to code__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1nX-v6t4ZMibplSt-kLcPNjzwW9k25R3S,First Timer Learning - Learn to program__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1CnB9Rr2uC-51dWtX_waZnn9B2MBhXHJa,Expert Interview preparation - Debug and fix code__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1_kXdpN497SndS4-2Lzc60SM9xj-BkuPz,Intermediate General coding help - Do a code review__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1FYc-B3JMvN2UT55H4d3rTSMDBxDbtpAq,Beginner Interview preparation - Explain alternative solutions and trade offs__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/156zrZ-yF-kzBJLgTUO0m1ApOGxos9PSp,First Timer Learning - Learn to program__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1lNvy3aShD5wFBjacTRoyYeNPJmw3F97O,Expert Interview preparation - Debug and fix code__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1n1dvoBHnQ_uw60vjwYKXlpm4pMuQFsGU,Intermediate Interview preparation - Debug and fix code__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1bdr54Jmb8Sxbo6PSARFaD0ZxGvys2rbl,Advanced Debugging and Troubleshooting - Debug error trace__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1A2TBCGN53CET32_oOhoxQXVV6SzkOVcb,Intermediate General coding help - Do a code review__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1gS59tVh9_H_WcPUZmJ6YbmEt0N-Ddc8G,Intermediate Interview preparation - Explain areas where people usually make mistakes__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1kLaicOIesosF0bU8rrCC1LSD8Y9Xtan0,Expert Interview preparation - Explain areas where people usually make mistakes__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1mFkB9JnS6_zo3k6CqoxJyYjU9JVhTwCy,Advanced Interview preparation - Debug and fix code__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1OJviYYY5tQGwBQ-FIWcWmnCmuTZuvWh5,First Timer General coding help - Do a code review__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1w_RIbwtb9OYFDLoThL28AkzNjTLvi-Bf,Intermediate Learning - Learn to program__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1stqYCw5S-RFM7HBc0qxPRmMCXlHvridm,Advanced Interview preparation - Debug and fix code__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Y8QnEckbMuprqF5luOTmR2OIKOFYQzZS,Expert General coding help - Do a code review__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1K0XKcpQQ96-pLh6baUnL2tbRSiTZ4r5I,Expert Interview preparation - User asks AI help to take an Interview. AI takes an interview__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1u1psewF7SZgT61XD76b5VCmRcq_c-2_V,Expert General coding help - Do a code review__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1eKKkzHK-CNmkwR_3_fBpgMHKxZIaXtpk,Beginner Learning - Learn to use some tool - infra__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1V3rHQuDC6GO_iwwdF9112Z6Sl-cqWayD,Advanced Debugging and Troubleshooting - Debug error trace__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1tel009HwOFIJZnReCLeJdF28UO9ZtWQP,Intermediate General coding help - Refactor code__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1JxP4BUctVvIgN9jJzhnbBGYpuUbgAvHx,Advanced Interview preparation - Proactively ask follow up questions__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1cRvvSUg7NgaBCwZljbquYWV2EH3BiHyY,Advanced Interview preparation - User asks AI help to take an Interview. AI takes an interview__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1HdKKaN8Wc6k6Edy7gFph-677m_DeHc-D,Advanced Interview preparation - Explain the problem step by step__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/17DSbBDQEZCpVTiNthCvEkYakNBaXPJlp,Intermediate Interview preparation - Proactively ask follow up questions__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Ro26_H5lqOiqySkTGu0eLC56l0KzWmy_,First Timer Basic scripting - Write simple code in Javascript__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1cEtjr4AdhapRHEQKRTVmMsOzdyMqu1Qs,Intermediate Write unit test - Explain code with comments__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/11uthrwaE0SdPW7RdEp5XtfD_pcBNR6wn,Advanced General coding help - Refactor code__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/15ZfobrdEgzVerU7ySzLMIqkYwMeOsfsH,Advanced Interview preparation - Proactively ask follow up questions__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1YoUj6IcipPkxaoif84tvoREoRhToPBu8,Intermediate Learning - Learn to use some tool - infra__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1QLJB7WZ-yTqsiIkOAQ45GOJN2A8VGquG,Intermediate Interview preparation - System Design rounds__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/132PDrp0mEdno66YoDCiMw0RsyPMhO4pf,Expert General coding help - Do a code review__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1YpjFOy2k97fwqlRYbZ2ju08KQIqYGJu5,Advanced General coding help - Explain complex code snippets__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1KhtLLpxpFV5eM3newt_RtJp5pss17aed,Advanced Interview preparation - Explain areas where people usually make mistakes__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1-JMT_OIhoDGnk5bSZPUpmscJ39UcLWQj,Beginner General coding help - Refactor code__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Pd1JhshMvefgOoAxBGpcLJu4giRzYQKK,Advanced General coding help - Refactor code__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1mjNRybLv_qgOhC73M-qFCz4WsZx3g1zQ,First Timer Basic scripting - Write simple code in Javascript__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1NwTAdWzlja9cXUnyo67DVTFEClhR4ZEy,First Timer Interview preparation - Debug and fix code__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1JiuikDZh3t2aiDud7lfo7-Jvgfs6qORQ,Advanced Debugging and Troubleshooting - Debug error trace__8_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1INLuafb3lC12vyU7TsbbbV5_FNrvmvc1,Advanced Interview preparation - User asks AI help to take an Interview. AI takes an interview__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1P5iM3VQtx226WO-EHyIoFBFV6FAGWqWe,Expert Write unit test - Explain code with comments__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/10UGxYxKnRDdbtj5rJ60kD6bZypdIEGii,Intermediate Debugging and Troubleshooting - Debug error trace__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1yntf-2aLwNQ656BfOTL5JShAoCbCe2dc,Expert Debugging and Troubleshooting - Debug error trace__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1OMymKd_2my5Sr3nytezGEaHXISjep7Qp,Intermediate General coding help - Explain complex code snippets__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/18q_4vZIc8xnSmWE8uZ-V6GvNHgQJUhUW,First Timer Learning - Learn to program__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1aVaNbON0fnAcy9L-2kEk2NRYeI89qgjR,Intermediate Interview preparation - User asks AI help to take an Interview. AI takes an interview__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1AtB-UJ-i1HdsHL3cPKcttMvQ87WxnBwA,Beginner Interview preparation - Explain areas where people usually make mistakes__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1bmlhyJQ3AK5EbtQcwlynphWvz4plBCFl,Advanced Interview preparation - Debug and fix code__8_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1g6SD1F-_djXxH1xsB-aEwFUFi3zUobe2,Beginner Learning - Learn to program__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Sc9Drj2n-9YKVhYoBJHOqcxJS2i08aFI,Expert Learning - Learn to use some tool - infra__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Kkfow0r8y4fwRsJE_nTFiQwMzqP9mIub,First Timer Learning - Learn to program__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1PialgYc6uT3OJynG8narSMd3PuIAsVuK,Intermediate Interview preparation - Explain areas where people usually make mistakes__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1t-ZUGI86CZNraWbvgDADkrswli-R8kqF,Advanced Interview preparation - User asks AI help to take an Interview. AI takes an interview__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1oSMA2Br5PLMPXDIaeG_L2CmV85GS6oZM,Expert Interview preparation - System Design rounds__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Kct09_HoyUsPvFVJo8Nw5pVmhFHV_4bU,Expert Debugging and Troubleshooting - Debug error trace__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/11ICFCtxfYJ8XHZCBPlapGxkTSap8vA_e,Expert Interview preparation - Explain alternative solutions and trade offs__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1AwR3mkT2C-pXO4V-ypBQdhZ5frLpF-ng,Beginner Interview preparation - Debug and fix code__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1b-R0TNH7G_zX0ctoRNns60myscytIIt1,Intermediate Learning - Learn to program__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1L1qTe38Uc6HNcl-chk6O4qGqZhBWGeGj,Intermediate Interview preparation - Proactively ask follow up questions__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1IwO0z3lzl8aE-DZLeOkHcPNzIeEBh-k_,Beginner Write unit test - Explain code with comments__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1qBWb4PYqEdip88Xs1k8xB1egKc-hfD_l,Advanced General coding help - Refactor code__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/12TdOmlQF1pJEW_GLB6mKiLeGJaZR3Eq5,Intermediate Learning - Learn to program__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1CPCsPZNTpQdQBZnZg7iZ15Gyaqo9tbMc,Intermediate General coding help - Refactor code__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1EPqiinshF-vQx8dP0481Vl5U9XIqbwEg,Expert Interview preparation - Explain alternative solutions and trade offs__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1gZhQ8cLbCIC8rd2f2CKXexh87VfMq0sF,Advanced Interview preparation - Explain the problem step by step__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1GMjsrmQl2TkF4SSPpQbPH4ickWA1PjLT,Expert Debugging and Troubleshooting - Debug error trace__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/18JvG8j60-F8IeTSAsycliaMkgwyQqyRH,Advanced Interview preparation - System Design rounds__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1KyCsfzUpSfpR_vlqnup3gq_CFFMdwdrf,Expert General coding help - Explain complex code snippets__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1EwRNBxt5qsLXHEp2sv57SFXCNnaWh6_U,Expert General coding help - Do a code review__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1gpeO6kdjpEloKD8CUYFj94QXtDlYN-Gd,First Timer Basic scripting - Write simple code in Javascript__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1jUWTR41wDbro-PgEguPKVudQWmIe0CiB,Beginner Basic scripting - Write simple code in Javascript__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1XliV-P4ouct9_0IM4mmngYUQ7cD2tvmu,Advanced Interview preparation - Explain the problem step by step__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1AQvFB-GLE4WpK2cC2w3i4uHkm7YEV7Xi,Beginner Interview preparation - Debug and fix code__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1UM01eCwSVzMZ4BJMYyoFIJhjqiS7GQ10,Advanced Debugging and Troubleshooting - Debug error trace__9_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1P7GTmBSPDqbU-iZtuz95p1O9iuqDrlE-,Expert Debugging and Troubleshooting - Debug error trace__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1IvxyTJgNhfs34xQAv9fQtDB4FOIWHJMD,Expert Interview preparation - System Design rounds__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1PAJOSFxDQJwU_6FuJNEer_TjJeXglgGI,Intermediate General coding help - Explain complex code snippets__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1anNBfX0CGw7rvktPsI9GyRNFz-FGdwrw,Intermediate Learning - Learn to program__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/123G1C-_PfmUwlRAlDLBgJ4jwj8KQoDsF,First Timer General coding help - Refactor code__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1dpzOaG7lZU9hM9wzPqyxSxmnUYmQqujU,Advanced Interview preparation - System Design rounds__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1z1OG9X1vFP--MyOO2V6z63eGB2KKNwFu,Expert General coding help - Do a code review__8_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1dVzmmXBpdO9ViXfxgXHtCrUZs_E6SksX,Intermediate Interview preparation - Explain the problem step by step__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1FrpymhEI-uV2rZMFBEjINSqWIG9EieC7,Intermediate Interview preparation - User asks AI help to take an Interview. AI takes an interview__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1kNC_2-hlpxR3sQ6oY0XdR6zDrPZwwCYH,Expert Interview preparation - User asks AI help to take an Interview. AI takes an interview__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/17ogDUL2tuvGBagyH500SobQ6I8Qvt7nm,Advanced Interview preparation - Explain areas where people usually make mistakes__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1c0b7noyVuFZvlJctQEVgx_UQ59M1qctP,Intermediate Interview preparation - Explain the problem step by step__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1ir2tB3_iWYD1zHGDOOUR_he9g6KBhFN1,Advanced General coding help - Rewrite code using better formatting - best practises__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1pYGX_WDD9dxOjkdTnP14AuiqRc_2_YcY,Advanced Write unit test - Explain code with comments__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1DvdQV4hzJP9DzjT0gEEEO59bf8vpHbPg,Beginner Interview preparation - Debug and fix code__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1fOrWjF6uHeBFUgjSdYnsGNjQnLLRyJDo,Beginner Learning - Learn to program__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1wqmzIMmW3g-yISg7wcejDP0VpBEBsh0v,Intermediate General coding help - Refactor code__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1AvUN2-nyNkjeKujEX4fyvlwXGdK2ROu0,Beginner Interview preparation - Explain the problem step by step__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1v94YP3pNKJtTlUnApu-diTYsLTxHxwgV,Advanced Interview preparation - Debug and fix code__9_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1qCVWcOd8m-95IPhWI5QiNt-ZGAAnTbRO,Beginner Learning - Learn to use some tool - infra__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1hp16djTYL1aqUHj3HlnNq04n_i9mUf1M,Beginner General coding help - Add comments to code__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1tav9S1Il0sxOMz5nWMXG9aBXUalJdFn-,Intermediate General coding help - Explain complex code snippets__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1gy9VaeP5PrhGiwCZ55d56M6-Rj-j_1Do,Advanced General coding help - Rewrite code using better formatting - best practises__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1x7f-xDHdR_tB9Yqm-iRyRQ0md_qI3byn,Expert Interview preparation - System Design rounds__8_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1GeTtBNFLn6gBWi255IAgEyq9tH0qzyjc,Expert Interview preparation - Debug and fix code__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Ul2ISyNi2GLWO8JEzjPkSLcIml4rDoXK,Expert Write unit test - Explain code with comments__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1LlbxVFKmyj2RGn3Z_1xBjOr7yA3jzDXT,Advanced Interview preparation - Explain areas where people usually make mistakes__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1XB1aQ-UMQjZq8-5_AvcnzXYuKjorONZJ,Intermediate Interview preparation - User asks AI help to take an Interview. AI takes an interview__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1B8ORm17n6O8EuKwB17viL1Fc9zRUPkV2,Advanced Learning - Learn to use some tool - infra__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/11spAAoZkb_JTxXbjyQ6xMx9gLM-sW3vD,Intermediate Interview preparation - System Design rounds__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1oxl020Yl9GehjEarAUUXSieO5_oYEpQD,Expert Learning - Learn to use some tool - infra__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/10SeXg9Agmw4cUePn8o-kwQ4GK-gTpLtW,Intermediate General coding help - Do a code review__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1eHEpL-bcsJzgRtT0AhIq1Wbk1fSWtlMX,Expert Interview preparation - System Design rounds__9_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/12zZHEeASgMpZJkQdr79ilxP1liDQIMVs,First Timer Learning - Learn to program__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1xIZuciotxBEQFMxUH79kI19fwO6rYASa,First Timer Interview preparation - Explain the problem step by step__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1YsWf5Viaq-JGT9SprrowY8SKUgdE4zPD,First Timer Basic scripting - Write simple code in Javascript__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1U2_SO-VnWbYWscAzs8tsV8PUMtICODew,Advanced General coding help - Do a code review__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1P9dOZchHlwj-LpjotZNGwr7cLJEuxXQg,Expert Interview preparation - Explain areas where people usually make mistakes__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1H6Cw5WMy_mzXEEpUqMoWroO6Qr4Bd29g,Expert Interview preparation - Debug and fix code__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1roI889I2rVPlMeLByk6pLlFWd8WVF4th,Beginner Interview preparation - Explain areas where people usually make mistakes__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1xcyCXP6vL8NaKqHuUsuIX1Jz9sl7RA3e,Intermediate Interview preparation - Explain the problem step by step__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Is3Z_nOUMZXVpTZiH23JkN8142ReLnog,Expert Interview preparation - User asks AI help to take an Interview. AI takes an interview__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1ilMJxRFU7wNYHWODE9yMPso-8fkiT37m,First Timer Interview preparation - User asks AI help to take an Interview. AI takes an interview__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1QeQm_AiBBghw3pQhu2HLBtcAfEmqGKyJ,Advanced Interview preparation - Explain alternative solutions and trade offs__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1fl7QI562tena7wlhhjPU6Y9e7-nFlMT5,Expert Interview preparation - Explain alternative solutions and trade offs__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1tRzpGdjiv5e_iYsB7hAxj_QXfVrkrhdJ,Beginner Learning - Learn to program__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1z17Crbp6wSMXqKLvtUtMTVOBir3fp3JK,Intermediate General coding help - Add comments to code__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1ymrpxQ7nc_-Iw7btZNGm0E1Vd2yvaTHO,Intermediate Interview preparation - Debug and fix code__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Qtr3x3GcmjChHR0HDtYGCAkMm0TosFzU,Advanced General coding help - Rewrite code using better formatting - best practises__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1zxaHZlMrB1NpScJ2ZSJ7TRK3xxm2SHgX,Expert Interview preparation - Explain the problem step by step__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1qkgyVam7EeYSIVykovEi1goHZDjd2TNF,Advanced Interview preparation - Explain areas where people usually make mistakes__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/15Go49e79nKMMfOn_E1N2x2kl5APUFp_6,Advanced Interview preparation - Explain the problem step by step__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1k01YoARoybv-1XRaw94B6GI6fdzXJaOq,Advanced General coding help - Add comments to code__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1aoZYylPbax7utChxQTI2UWKNEnBkvIJk,Expert Interview preparation - Explain areas where people usually make mistakes__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1t6rJxDpBfHBW2Y7tg8jnCrYDk322BMM8,Expert Interview preparation - Debug and fix code__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1dieIdSx5LdqTG45yz-YQ1XvYIE32COg9,Advanced Interview preparation - Explain areas where people usually make mistakes__6_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1lm_YrzBTskGg-w92Y4vAEvIGnuvZhIma,First Timer Write unit test - Explain code with comments__0_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1SVppO-oiJIndJFoDyXpRK6JRC_WvQ-lW,Beginner General coding help - Rewrite code using better formatting - best practises__2_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1mwfF-sQ_4aOiMlg8jKfkDSY47OTxVC5y,Expert Interview preparation - Explain alternative solutions and trade offs__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1dyCr6K6n6ofl6WMPVWeOxVFw8UfEti85,Intermediate General coding help - Add comments to code__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1Zth07oTdvYdJkL6O_abRYez47SOi0Nq0,First Timer General coding help - Rewrite code using better formatting - best practises__3_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/19Z7EUJXy92P8Gr8bCRN9ToLXzoOxfqgM,Beginner Basic scripting - Write simple code in Javascript__5_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1KBb4WWr4zxZqH4MfhA-Ci0SnHilSjw8x,Intermediate General coding help - Rewrite code using better formatting - best practises__1_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1i8X8-clJNUlUUMSh7uMPk5v8Cd91SymK,Expert Interview preparation - User asks AI help to take an Interview. AI takes an interview__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1FiAAzw0OqyBnsmdD7CujTb9lJxI9YKHu,Expert Interview preparation - System Design rounds__10_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1cM7TvSkY_NO4zkyrITK7_A-s3RgcfrLC,Expert Interview preparation - System Design rounds__11_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1ec4StTUKGywcbsIKDQXfa9fDYd7-HxPf,Expert Interview preparation - User asks AI help to take an Interview. AI takes an interview__8_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1dzh2reA8HdcoTRx-4jBmQbc_hPJwvXg2,Advanced Interview preparation - Explain areas where people usually make mistakes__7_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1H40gJUfR39PY9sWSfVJgaHwRCR4SMogH,Beginner Learning - Learn to use some tool - infra__4_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1i7aU_rVFWOxh-svWBIWdzN_t5FMxZgId,Advanced Debugging and Troubleshooting - Debug error trace__10_V3_B.ipynb,batch_4
https://colab.research.google.com/drive/1wRm79tEYaRHpwaCRFtqcDdy0Oav6sX26,Expert General coding help - Refactor code__2_V3_B.ipynb,batch_4
